chr_name	start	end	log2FoldChange	padj	MSTRG_gene_id	v4_gene_model	v3_gene_model	function	source
chr2	146496349	146501430	1.3653320859785403	0.00644143528191146	MSTRG.17343	Zm00001d004885	GRMZM2G052279	aminopeptidases	[source:homolog]
chr1	227464070	227716193	-1.01807002640136	0.00645264853628052	MSTRG.6324	Zm00001d032471	GRMZM2G703918	Zinc finger CCCH domain-containing protein 19	[source:homolog]
chr5	215159835	215349494	-1.6763433655676	0.00645503780549561	MSTRG.41596	Zm00001d018142	GRMZM2G046885	MADS-box protein SVP	[source:homolog]
chr6	108578038	108578493	3.0022192642453502	0.00649300123604136	MSTRG.43795	Zm00001d036996	GRMZM2G404453		
chr10	16692319	16711740	-1.02253429273197	0.00651319516602913	MSTRG.9692	Zm00001d023715	GRMZM2G028307	Melibiase family protein	[source:homolog]
chr8	61077857	61079330	2.17905464262291	0.00652507413970853	MSTRG.52178	Zm00001d009377	GRMZM2G133070		
chr1	193767746	193780547	1.4931797639247901	0.00658335149794167	MSTRG.5201	Zm00001d031543	GRMZM2G132712	Calcium-transporting ATPase 9 plasma membrane-type	[source:homolog]
chr4	27931554	28238329	-1.32687963907131	0.0066272248579185705	MSTRG.28463	Zm00001d049365	GRMZM2G090010	Methionine aminopeptidase  	 [source: RefGen_v3] 
chr4	211442081	211444789	2.50933895062284	0.006651094412495289	MSTRG.33062	Zm00001d053060	GRMZM2G089244	Putative MYB DNA-binding domain superfamily protein  	 [source: RefGen_v3] 
chr1	200944137	200947853	2.6717620980114902	0.00666103682810446	MSTRG.5276	Zm00001d031759	GRMZM2G123094	Protein SHOOT GRAVITROPISM 5	[source:homolog]
chr2	44013079	44204738	-1.30167656553252	0.00666103682810446	MSTRG.15279	Zm00001d003430	GRMZM2G012404	Tyrosine--tRNA ligase chloroplastic/mitochondrial	[source:homolog]
chr3	200377050	200384730	-1.0498312920123	0.00666395350052625	MSTRG.25926	Zm00001d043445	GRMZM2G021704	Dihydroorotase  	 [source: RefGen_v3] 
chr2	26785173	26786715	-1.21516726856377	0.00666395350052625	MSTRG.14666	Zm00001d002928	GRMZM5G817182	DUF740 family protein	[source:homolog]
chr2	38268328	38273283	1.0494700752713901	0.00669681407215843	MSTRG.15067	Zm00001d003262	GRMZM2G063262	Steroid nuclear receptor ligand-binding	[source:homolog]
chr1	287445870	287925359	1.16008006047486	0.00676530916357643	MSTRG.8117	Zm00001d034241	GRMZM2G072744	Malate dehydrogenase  	 [source: RefGen_v3] 
chr3	152235222	152244684	1.18993459750612	0.00678558920369978	MSTRG.24405	Zm00001d042128	GRMZM5G822970	Crossover junction endonuclease MUS81	[source:homolog]
chr2	71572206	71815594	-1.04928185894091	0.0068187448961379606	MSTRG.15931	Zm00001d003948	AC235541.1_FG002	DNAJ heat shock N-terminal domain-containing protein	[source:homolog]
chr6	151749600	151753116	2.4198366937677402	0.0068551323421055	MSTRG.45192	Zm00001d038211	GRMZM2G062577	Anther-specific proline-rich protein APG  	 [source: RefGen_v3] 
chr5	2004736	2007766	1.0874124648480301	0.0068764826482615	MSTRG.36118	Zm00001d012924	GRMZM2G116876	Non-specific phospholipase C1	[source:homolog]
chr5	181491931	181500031	-1.2953801450521	0.0068764826482615	MSTRG.39387	Zm00001d016963	GRMZM2G103152	Bifunctional riboflavin biosynthesis protein RIBA 1 chloroplastic	[source:homolog]
chr10	46166508	46169606	1.49617203117268	0.0068853564455163	MSTRG.10201	Zm00001d024109	GRMZM5G816432	Uracil phosphoribosyltransferase  	 [source: RefGen_v3] 
chr2	25317175	25323723	1.1332404255950101	0.00688671958208326	MSTRG.14568	Zm00001d002876	GRMZM2G124371	Regulator of chromosome condensation (RCC1) family with FYVE zinc finger domain	[source:homolog]
chr2	78483571	78550011	1.66872553806072	0.00695247326227844	MSTRG.16043	Zm00001d004042	GRMZM2G351023	3-oxoacyl-[acyl-carrier-protein] reductase chloroplastic	[source:homolog]
chr5	2330281	2333027	-2.0707097266545	0.0069805432406077296	MSTRG.36147	Zm00001d012953	GRMZM2G143998	Protein NRT1/ PTR FAMILY 5.6	[source:homolog]
chr10	130920876	130929148	2.47848278140019	0.00700999924729622	MSTRG.12351	Zm00001d025825	GRMZM2G075019	Putative RING zinc finger and VWF domain family protein  	 [source: RefGen_v3] 
chr8	148637651	148785559	-1.0098192291674302	0.00703253069183869	MSTRG.55133	Zm00001d011369	GRMZM2G052844	Pectin lyase-like superfamily protein	[source:homolog]
chr10	22288329	22306098	-4.16705807656919	0.007105415474402091	MSTRG.9806	Zm00001d023803	GRMZM2G109582	Ubiquitin-conjugating enzyme/RWD-like protein	[source:homolog]
chr3	171046120	171048709	1.52139213620316	0.007119336754106509	MSTRG.24884	Zm00001d042533	GRMZM2G109526	Trigger factor	[source:homolog]
chr8	169618708	169621826	3.63776464893507	0.0071210755613745095	MSTRG.56070	Zm00001d012180	GRMZM2G133806	 ial1;ig1-as2 like1: Sequence highly similar to ig1 and to ASYMMETRIC LEAVES2 of Arabidopsis	 [source: characterized gene (MaizeGDB_09082017)]
chr5	1940928	1957169	-1.57651364542677	0.007194962300446709	MSTRG.36111	Zm00001d012918	GRMZM2G398668	Flap endonuclease 1	[source:homolog]
chr10	105632982	105635942	1.08558143236191	0.0072037146488499295	MSTRG.11545	Zm00001d025126	GRMZM2G126586	CASP-like protein 7  	 [source: RefGen_v3] 
chr2	160874292	160889881	-1.03366367486821	0.0072102976654903	MSTRG.17677	Zm00001d005144	GRMZM2G057910	NAD-dependent dyhydrogenase%2C Gfo/Idh/MocA family  	 [source: RefGen_v3] 
chr2	46156330	46162045	-1.15025024863138	0.007212751892777191	MSTRG.15323	Zm00001d003502	GRMZM2G167262	Signal recognition particle 19 kDa protein	[source:homolog]
chr5	2467426	2481571	-1.09001567926357	0.00723113651616572	MSTRG.36164	Zm00001d012969	GRMZM2G002765	NEDD8-activating enzyme E1 regulatory subunit AXR1	[source:homolog]
chr2	53371977	53375140	3.1943200023333995	0.00726612638324401	MSTRG.15526	Zm00001d003671	GRMZM2G078650	Phospholipase C  	 [source: RefGen_v3] 
chr3	219830826	219839227	-1.0886986202130502	0.007286821673607179	MSTRG.26850	Zm00001d044121	GRMZM2G316635	auxin-like 1 protein	[source:homolog]
chr7	30724557	30745574	-1.1934138503245701	0.007286821673607179	MSTRG.47272	Zm00001d019376	GRMZM5G872934	Aldehyde oxidase/xanthine dehydrogenase molybdopterin binding protein	[source:homolog]
chr5	928127	1227025	1.2719466813343798	0.007333621946019	MSTRG.36014	Zm00001d012824	GRMZM2G384338	RNA binding protein  	 [source: RefGen_v3] 
chr1	256498470	256500905	4.26606436337127	0.00739470162528322	Zm00001d033265	Zm00001d033265	GRMZM2G121570	MYB-type transcription factor  	 [source: RefGen_v3] 
chr1	172695821	172722797	1.03049386275387	0.00745436418308125	MSTRG.4483	Zm00001d030998	GRMZM2G052619	Protein ROOT HAIR DEFECTIVE 3 homolog 2	[source:homolog]
chr3	133224038	133225817	1.3089977063523701	0.007503976935457041	MSTRG.23898	Zm00001d041684	GRMZM2G302279		
chr1	288811384	289116521	1.59339203301677	0.0075276477134849995	MSTRG.8336	Zm00001d034301	GRMZM2G335601		
chr3	219163611	219364247	1.50711196959203	0.0075299870675601096	MSTRG.26806	Zm00001d044105	GRMZM2G030080		
chr9	118810523	118811900	-2.13619435197393	0.007649990937056159	MSTRG.59671	Zm00001d047109	GRMZM2G409245	Xyloglucan galactosyltransferase KATAMARI1	[source:homolog]
chr3	52324677	52328773	-1.1603685221626798	0.0076508643390519	MSTRG.22541	Zm00001d040597	GRMZM2G363893	Protein SRG1	[source:homolog]
chr1	68890282	69036539	-1.4412995400959	0.00772447238692497	MSTRG.2455	Zm00001d029396	GRMZM2G090018	Os10g0351100 protein	[source:homolog]
chr9	139925071	140073743	1.13311334034028	0.007733168081176529	MSTRG.60424	Zm00001d047719	AC206223.3_FG006	Protein kinase superfamily protein	[source:homolog]
chr2	41979211	41992395	-1.1027048427801398	0.00773582032415946	MSTRG.15213	Zm00001d003372	GRMZM2G408598	ARM repeat superfamily protein	[source:homolog]
chr9	141823864	141983345	2.5176206572609	0.00778925143569213	MSTRG.60549	Zm00001d047796	GRMZM2G166767	Trifunctional UDP-glucose 46-dehydratase/UDP-4-keto-6-deoxy-D-glucose 35-epimerase/UDP-4-keto-L-rhamnose-reductase RHM2	[source:homolog]
chr8	176427499	176657308	1.1327549852411998	0.00778939406880676	MSTRG.57575	Zm00001d012561	GRMZM2G012160	Cystatin2%3B Cysteine proteinase inhibitor%3B Putative cystatin  	 [source: RefGen_v3] 
chr7	21635399	22029154	2.13475802516691	0.00779833324965722	MSTRG.47048	Zm00001d019207	GRMZM2G079632	NAC domain-containing protein 2	[source:homolog]
chr1	52310307	52310813	3.40638004708143	0.00779932621961619	MSTRG.1747	Zm00001d028941	GRMZM2G318652	VQ motif family protein expressed	[source:homolog]
chr2	2509441	2511495	-1.00555271459821	0.007859549012764	MSTRG.13715	Zm00001d001896	GRMZM2G104538	Probable phytol kinase%2C chloroplastic  	 [source: RefGen_v3] 
chr2	162092060	162124973	-1.09165287915609	0.007859549012764	MSTRG.17720	Zm00001d005168	GRMZM5G831712	 parp2;poly(ADP-ribose) polymerase2:	 [source: characterized gene (MaizeGDB_09082017)]
chr5	30493217	30562350	1.4913241563326398	0.00786287126054208	MSTRG.35118	Zm00001d014046	GRMZM2G037926	 cki2;cyclin-dependent kinase inhibitor2:	 [source: characterized gene (MaizeGDB_09082017)]
chr7	179626214	179977492	2.50734014426093	0.00791622232665054	MSTRG.53384	Zm00001d022546	GRMZM2G430600	INVOLVED IN: 10-formyltetrahydrofolate biosynthetic process folic acid and derivative biosynthetic process; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Serine hydrolase (InterPro:IPR005645); BE /.../bidopsis thaliana protein match is: alpha/beta-Hydrolases superfamily protein (TAIR:AT5G65400.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).	[source:homolog]
chr4	242849106	242956018	1.1762370365065902	0.007956615863383129	MSTRG.34087	Zm00001d053883	GRMZM2G117441	DNA/RNA-binding protein Kin17 conserved region	[source:homolog]
chr1	18270367	18646655	2.76535306147308	0.00798565144291758	MSTRG.778	Zm00001d027965	GRMZM2G024099	Aspartyl protease AED3	[source:homolog]
chr7	169202727	169205573	-1.26743992813702	0.00798827535135722	MSTRG.50461	Zm00001d022065	GRMZM2G131167	Glycine-rich RNA-binding protein 3 mitochondrial	[source:homolog]
chr6	122566511	123094051	2.6196789382434504	0.007992695678848059	MSTRG.44173	Zm00001d037361	GRMZM2G443888		
chr5	222662281	222667384	-1.2528396946243	0.00805143566210523	MSTRG.40734	Zm00001d018541	GRMZM2G133764	Inactive leucine-rich repeat receptor-like serine/threonine-protein kinase 	[source:homolog]
chr1	263978667	264032569	-1.2477162245059399	0.00813023206556462	MSTRG.7432	Zm00001d033483	GRMZM2G169372	 dhn13;dehydrin13:	 [source: characterized gene (MaizeGDB_09082017)]
chr5	64389581	64547324	-4.00885397079689	0.00820540101181035	MSTRG.36625	Zm00001d014820	GRMZM2G132331	GDSL esterase/lipase 	[source:homolog]
chr2	12274892	12277870	3.54942197967906	0.0082334477119055	MSTRG.14367	Zm00001d002416	GRMZM2G053909	RING/U-box superfamily protein	[source:homolog]
chr5	57181933	57184177	2.0207891156406297	0.0082334477119055	MSTRG.35959	Zm00001d014648	GRMZM2G162093	oligopeptide transporter-like protein	[source:homolog]
chr4	28422057	28429977	1.08797839648545	0.0082334477119055	MSTRG.28478	Zm00001d049380	GRMZM2G093900	Putative aminotransferase class III superfamily protein  	 [source: RefGen_v3] 
chr10	129028025	129035383	3.38588027455393	0.0082548935285985	MSTRG.12272	Zm00001d025769	GRMZM2G137920		
chr5	186476535	186720724	1.1790315297665401	0.00826888813709115	MSTRG.39561	Zm00001d017130	GRMZM2G024550	Transcription termination factor MTERF5 chloroplastic	[source:homolog]
chr1	289178418	289336699	1.08289362999733	0.00826888813709115	MSTRG.8357	Zm00001d034320	GRMZM2G069772	Inosine-5'-monophosphate dehydrogenase  	 [source: RefGen_v3] 
chr3	130575584	130579105	-1.09110257387906	0.00826888813709115	MSTRG.23853	Zm00001d041634	GRMZM2G040750		
chr10	71990087	72229121	-1.09027179563655	0.00831840502492869	MSTRG.10702	Zm00001d024467	GRMZM2G022506		
chr5	183229184	183230086	-5.70959189687243	0.00835435468530107	MSTRG.39460	Zm00001d017033	GRMZM2G122276	Glycine-rich cell wall structural protein  	 [source: RefGen_v3] 
chr2	42496182	42497972	2.06634174067428	0.00840289102383635	MSTRG.15229	Zm00001d003386	GRMZM2G110279		
chr10	95623468	95627300	-1.48904543403967	0.00842651305614286	MSTRG.11275	Zm00001d024934	GRMZM2G068350	Probable beta-14-xylosyltransferase IRX9H	[source:homolog]
chr3	166836399	166858049	4.86517478732262	0.00846584046293177	MSTRG.24746	Zm00001d042426	GRMZM2G366117		
chr10	82482086	82482747	5.106337131062281	0.00853086296317201	MSTRG.10889	Zm00001d024659	GRMZM2G121137		
chr2	55723746	55887215	3.13511491871091	0.0085560383260533	MSTRG.15565	Zm00001d003709	GRMZM2G368698	Cell wall / vacuolar inhibitor of fructosidase 2	[source:homolog]
chr2	138058633	138069736	-1.05931323256337	0.00874722588712058	MSTRG.17187	Zm00001d004771	GRMZM2G065692		
chr9	119279324	119483689	-1.20011972259969	0.00880107099689319	MSTRG.59709	Zm00001d047124	GRMZM2G117956	Proline oxidase  	 [source: RefGen_v3] 
chr8	144629006	144634333	1.0599965567949	0.008815669853887691	MSTRG.55032	Zm00001d011254	GRMZM2G468255		
chr8	13286218	13288763	4.00220638978374	0.008844526950598109	MSTRG.51118	Zm00001d008570	GRMZM2G022972	Protein SAR DEFICIENT 1	[source:homolog]
chr7	155278673	155283483	1.0319280867645502	0.0088573567458151	MSTRG.50083	Zm00001d021535	GRMZM2G313643	LRR receptor-like serine/threonine-protein kinase GSO1	[source:homolog]
chr6	7409171	7416963	3.18413922069018	0.00886323398265858	MSTRG.40987	Zm00001d035163	GRMZM2G127294	Lysine histidine transporter 2	[source:homolog]
chr6	158357000	158361534	1.03324221280709	0.00892303045539119	MSTRG.45592	Zm00001d038481	GRMZM2G128315	Putative leucine-rich repeat receptor-like protein kinase family protein  	 [source: RefGen_v3] 
chr2	165580326	165581730	-1.7009466338023702	0.00896483933518035	MSTRG.17810	Zm00001d005246	GRMZM2G400005	BAG family molecular chaperone regulator 6	[source:homolog]
chr10	58449787	58454082	1.1477563287366002	0.00907733295758509	MSTRG.10365	Zm00001d024231	GRMZM2G009681	NAD(P)-binding Rossmann-fold superfamily protein	[source:homolog]
chr9	104246395	104400232	-2.03967120056698	0.00909085748371174	MSTRG.59274	Zm00001d046748	GRMZM2G108103	Putative polyphenol oxidase family protein  	 [source: RefGen_v3] 
chr2	240935185	240940995	-1.01259210838189	0.00913325669751122	MSTRG.20810	Zm00001d007851	GRMZM2G396357		
chr4	176839120	176840233	1.5029107032612101	0.009255058007926609	MSTRG.31851	Zm00001d052026	GRMZM2G111415	Putative AP2/EREBP transcription factor superfamily protein  	 [source: RefGen_v3] 
chr5	93095266	93097864	5.72221380776192	0.00926358093774977	MSTRG.37531	Zm00001d015485	GRMZM2G472945	Tubby-like protein 8	[source:homolog]
chr2	191897839	191899033	-3.0909225576700803	0.00929996161737726	MSTRG.18594	Zm00001d005892	GRMZM2G138396	Ethylene-responsive transcription factor ERF109	[source:homolog]
chr10	19865796	19918231	1.08530130929617	0.00931663428495338	MSTRG.9767	Zm00001d023779	GRMZM2G181227	3-hydroxyisobutyryl-CoA hydrolase 1	[source:homolog]
chr3	208306504	208307754	1.27011663203144	0.0093508023381206	MSTRG.26363	Zm00001d043723	GRMZM2G035222	F-box/kelch-repeat protein 	[source:homolog]
chr3	28676177	28714470	3.63619543803761	0.00938248387147558	MSTRG.21958	Zm00001d040130	GRMZM2G166524	 fea3;fasciated ear3: ear tip broad and branched	 typically splitting and showing ring fasciation to form a hollow ear.
chr10	135568286	135572664	-1.01288582661275	0.00942190128360192	MSTRG.12451	Zm00001d025991	GRMZM2G027173	ELMO/CED-12 family protein	[source:homolog]
chr1	62065103	62069129	1.4111888989208001	0.009459331530488809	MSTRG.2221	Zm00001d029201	GRMZM2G086788	50S ribosomal protein L6  	 [source: RefGen_v3] 
chr2	34480343	34483632	1.68717763126495	0.00947994928113223	MSTRG.14957	Zm00001d003173	GRMZM2G135277	NAD(P)-binding Rossmann-fold superfamily protein	[source:homolog]
chr1	72870584	73129217	1.22799907655935	0.009511332689588821	MSTRG.2566	Zm00001d029489	GRMZM2G037630	Nuclear transcription factor Y subunit A-8	[source:homolog]
chr5	203601213	203610490	1.1507343931924099	0.00951540974155925	MSTRG.40197	Zm00001d017670	GRMZM2G169000	Protein phosphatase 2C 29	[source:homolog]
chr2	186080354	186199135	1.24155066066423	0.009516760118917429	MSTRG.18398	Zm00001d005750	GRMZM2G350165	Transcription factor bHLH69	[source:homolog]
chr3	156903314	156903949	5.23049667537701	0.00953502884967259	MSTRG.24482	Zm00001d042229	GRMZM2G158407		
chr3	171820483	171823900	3.15993559299568	0.00953502884967259	MSTRG.24892	Zm00001d042560	GRMZM2G118250	LOB domain-containing protein 6  	 [source: RefGen_v3] 
chr10	140619358	140645097	-1.1693341199933702	0.00953502884967259	MSTRG.12673	Zm00001d026191	GRMZM2G080516	Ethylene-responsive transcription factor 1A	[source:homolog]
chr10	111734087	111807366	1.14622113189227	0.0095509042881428	MSTRG.11681	Zm00001d025265	GRMZM2G002918	Acyl carrier protein  	 [source: RefGen_v3] 
chr4	172522475	172523174	-1.48846868246503	0.0095509042881428	MSTRG.31660	Zm00001d051859	GRMZM2G123818		
chr3	210169557	210432066	-1.25472919560864	0.00962614828378652	MSTRG.26438	Zm00001d043784	GRMZM2G122223	RING/U-box superfamily protein	[source:homolog]
chr2	62854612	62860637	-1.02054086768678	0.00967717443334885	MSTRG.15775	Zm00001d003855	GRMZM2G122239		
chr3	33490795	33491514	5.65268098644178	0.00969227163538871	MSTRG.22123	Zm00001d040245	GRMZM2G108847	Putative serine type endopeptidase inhibitor  	 [source: RefGen_v3] 
chr1	17067021	17288687	-1.51836159479926	0.00976462021787613	MSTRG.715	Zm00001d027901	GRMZM2G445634	ZIM motif family protein  	 [source: RefGen_v3] 
chr10	79896925	79904061	-3.1874158033204103	0.00983499748597503	MSTRG.10842	Zm00001d024597	GRMZM2G096422		
chr5	212372567	212374838	1.60726421260981	0.00985311227302392	MSTRG.40617	Zm00001d018028	GRMZM2G140651	NEP1-interacting protein-like 2	[source:homolog]
chr10	87811522	88088232	-1.29603877634941	0.00988244892834095	MSTRG.11048	Zm00001d024783	GRMZM2G062541	Putative HLH DNA-binding domain superfamily protein  	 [source: RefGen_v3] 
chr9	108598936	108614431	-4.4356408548470405	0.00994311754262826	MSTRG.59406	Zm00001d046867	GRMZM2G435001	Putative HLH DNA-binding domain superfamily protein  	 [source: RefGen_v3] 
chr2	218466765	218476027	1.1919719810448501	0.00995871835038286	MSTRG.19773	Zm00001d006881	GRMZM2G031143		
chr8	175178145	175184442	1.6667959493308702	0.00998472123538848	MSTRG.57482	Zm00001d012475	GRMZM2G169695	AT-rich element binding factor 3  	 [source: RefGen_v3] 
chr10	2640154	2644574	1.02787946127138	0.00999148201768703	MSTRG.9221	Zm00001d023309	GRMZM2G068465	Sterol 14-demethylase	[source:homolog]
chr1	198748082	198750106	1.247121276811	0.0100379557311201	MSTRG.5399	Zm00001d031696	GRMZM2G030494	Peptidyl-prolyl cis-trans isomerase FKBP16-3 chloroplastic	[source:homolog]
chr9	147444198	147452322	1.72141860695073	0.010040193316159001	MSTRG.60775	Zm00001d047994	GRMZM2G167957	Inositol-tetrakisphosphate 1-kinase 3  	 [source: RefGen_v3] 
chr4	138717970	138721215	-2.1397487985248698	0.010224027573736	MSTRG.30679	Zm00001d051050	GRMZM2G038028	Putative eukaryotic translation initiation factor 3E subunit family protein  	 [source: RefGen_v3] 
